uniqueID,drugName,condition,review,rating,date,usefulCount
52117,Adipex-P,Weight Loss,"""I just started Adipex-P 37.5mg on March 6th, 2011. I am in the military and am a single mom of two. I work and go to school full time so its hard for me to work out everyday even though I&#039;m supposed to. I have never really had trouble losing weight until I started working night shift in May. I would only eat one meal a day but since it was late I gained the weight. I am 5&#039;5 and weighed 184lbs before I was put on this pill. The first day I took it was right after the doctors appointment. By 5pm and I had only eaten one piece of ham. I bought a salad after I took the pill and tried to eat it when I got home at 6 and couldn&#039;t because I had no urge to want to eat. It&#039;s Wednesday now and I&#039;ve lost 4lbs already.""",8,10-Mar-11,7
13891,Bydureon,"Diabetes, Type 2","""Within 2 weeks saw blood glucose more than half to good levels I&#039;ve not seen for years (literally) no major side effects - felt sick twice within a day or two of first dose but apart from that all ok. Injecting in fatty tissue of stomach hardly any pain. Very well designed device and needle almost painless. I would recommend this for T2s who have gone to max on oral meds and need that extra help, this really is the magic bullet for me. I can handle weekly injections but not daily that&#039;s too much imho.""",10,1-Mar-17,13
55066,Bupropion / naltrexone,Obesity,"""I took this for five months and lost 35 pounds. I loved it but had to stop because it wasn&#039;t covered by my insurance and I could no longer handle the $60 a month for it!!! Would definitely love to know which medication in this pill is what suppressed my appetite so I could take that alone! Would so take this again if I could afford it!""",8,27-May-16,33
222064,Fluconazole,Vaginal Yeast Infection,"""Quickest relief ever!  Antibiotics always give me a yeast infection! Vaginal creams are slow and yucky. Fluconazole worked quickly and completely!""",10,1-Oct-15,25
115387,Propofol,Anesthesia,"""It was like going to sleep when you were a little kid and you were very tired and your bed felt delicious.""",10,13-Jan-16,9
38964,Contrave,Obesity,"""I stated taking Contrave a week ago I lost 7lbs so far. I don&rsquo;t feel hungry but I eat about 3X a day low carb some protein and fiber. I drink plenty of water. I sometimes feel nauseous. I don&rsquo;t like to take medications but I am trying to continue taking it because it seems like it&rsquo;s working. After reading some of the reviews I am more confident about it now. I&rsquo;ve been thinking about major side effects with Contrave but no one has reported any so far. Good luck everyone in this weight loss journey.""",8,5-Dec-17,0
158002,Accutane,Acne,"""I didn&#039;t like my lips looking like sandpaper for 5 months of my life, but otherwise it worked.""",8,27-Jan-09,17
230149,Voltaren-XR,Pain,"""This worked great for my back pain and is non-narcotic so I don&#039;t feel woozy.""",10,10-Feb-09,14
178683,Victoza,"Diabetes, Type 2","""I have been a type 2 diabetic for 10 yrs now. I tried victoza in may 2016. As of today, Sept. 24th I have lost 45 pounds, I&#039;m down to 1 metformin a day and my A1C is great!! The side effects are minimal. Mainly sour stomach but that can be controlled mostly by diet.  Low starch foods help alot. I&#039;m so glad after trying a few newer meds that I found victoza!!!""",10,25-Sep-16,68
114547,Pimecrolimus,Eczema,"""Frustrated with the lack of effectiveness of any of the medications I have been given for this condition - including Elidel. Still experiencing extreme itchiness, oozing, peeling and cracked skin. Over the years more areas of my body is affected with this condition. Painful and unsightly.""",5,22-Oct-16,6
40937,Acetaminophen / oxycodone,Chronic Pain,"""This med helps to take the edge off enough for the pain to be tolerable. I take HCL 15 mg one every 6 hours. Compared to hydrocodone this is much better and faster relief. Just be careful what you take with it.""",6,10-Nov-17,0
142693,Levonorgestrel,Birth Control,"""I&#039;ve been on birth control for a while now due to horrendous cramps and excessively heavy cycles. And I&#039;ve always been an anti-kid-having lady so hey it works for me. So I ended up switching from the nuva ring (which I loved) to the Mirena. I&#039;m not going to complain about pain because we&#039;re all different and to be honest, it really wasn&#039;t terrible, a little discomfort. But I&#039;ve had my Mirena for a little over 2 years now and I&#039;ve gained 40-50 pounds with no change in diet, I have absolutely no energy for anything (I work and go to school full time), and I&#039;m recently married with no sex drive. At first the Mirena was a God send, no period, no pill, no hassle or worries. But now I&#039;m counting down the days this evil thing is gone.""",4,9-Aug-17,3
168456,Monistat 7,Vaginal Yeast Infection,"""I used Monistat 7 day and so far its ok. At first it feels a little uncomfortable but after about 15-20 minutes it goes away. I&#039;ve seen everyone had bad results with the one day and three day... Maybe because they are stronger than the seven days. I hope the seven days works good... Today is my first day using it. Just wish the applicator was a little more comfortable!!!""",8,16-Jul-16,4
84989,Ethinyl estradiol / norgestimate,Birth Control,"""I started taking this bc pill a month and week ago. At first I just got nauseous then I started getting migraines which were intense and the depression was horrible I was so emotional over stupid things.I got my second pack and took it at 7pm woke up at 8am and felt fine but around 12 I felt bad .I was so weak I couldn&#039;t move and I was sweating and cold and my arm went numb and it felt like I had a hang over but worse. my eyes hurt also. I am getting off this pill and getting switched to a different kind. This was the first bc pill I&#039;ve ever used.""",2,28-Jan-16,5
11521,Pramipexole,Restless Legs Syndrome,"""This has really helped me. I have had RLS all my life off and on.  The RLS is worse now,  I am 74yrs.  I have been on it almost a year. I believe I may be getting some side effects lately. I am so tired, and can&#039;t seem to think straight sometimes. I realize that could be from other things, but I am going to talk to my Doctor on next visit.
It is a God send if you haven&#039;t slept for nights.""",9,11-Mar-10,28
43990,Ethinyl estradiol / norgestimate,Birth Control,"""First of all, I started taking birth control when I was 17. I started to regulate and lighten my period. I took Yaz for a year. No problems. After I turned 18, my insurance dropped me so I went to a women&#039;s clinic and was given six months of the Ortho. I have been taking it for four months now, and once this pack is gone, I&#039;m done. The side effects are HORRIBLE. I have no drive for sex. I&#039;m moody, I cry constantly. My period is heavy and unpredictable. It also lasts forever. I haven&#039;t gotten pregnant (we use condoms as well though), but that&#039;s the only plus. My relationship is at stake here because of a pill.""",1,3-Jun-12,24
174896,AndroGel,"Hypogonadism, Male","""I am 69 years old.  Prior to starting  5 pumps daily of Andro Gel 5 months ago, T level was 207, low energy and almost no sex drive plus often could not maintain an erection.  After only a couple of weeks, there was a big turnaround, good erections and libido what it was at age 40. Did notice I was a bit more aggressive.  Then, about the 3rd month things went downhill with things back pretty much as they were before Andro Gel. Presently awaiting results of test to see where T levels stands.""",5,7-Feb-11,41
85483,Ethinyl estradiol / norgestimate,Birth Control,"""Face cleared. Gained 5 pounds. No vomiting for me or irregular mood swings. Also my periods are very very precise. Only bad thing is the super decreased limbo. Just don&#039;t care for it anymore it seems""",7,20-Jan-15,7
178737,Victoza,"Diabetes, Type 2","""All the side effects""",1,26-Dec-15,5
85334,Ethinyl estradiol / norgestimate,Acne,"""Slow and steady definitely wins this race. I was skeptical going on birth control to fix my ongoing acne battle especially since I am not sexually active. 

I have been on it for 3 months now and I am so grateful I did this!! My acne has cleared up 80% and I expect it to be closer to 95% for the next pack. It was hard to be patient those 3 months of wondering if it would work, but it did and I&#039;m soo happy about it. 

At first, I noticed some swelling and tenderness in the chest, but that subsided after about 2-3 weeks, once my body got a bit more used to it. I had a few pounds of weight gain but that has since come off too- and may have been just water weight.""",9,1-Jul-15,6
3144,Nitrofurantoin,Urinary Tract Infection,"""Although I think I might have kidney stones instead of a UTI, (due to vast amounts of blood in my urine and no pain when I urinate) my only side effect is nausea. I can&#039;t say if it actually helped with symptoms because I still have side and belly pain after 7 days of being on it. Just because one person might have one side effect or allergic reaction doesn&#039;t mean the next person will. Everyone&#039;s body is different and what doesn&#039;t work for one person might work for the other.""",10,23-Jan-17,6
154893,Metronidazole,Dental Abscess,"""I&#039;ve been taking metronidazoles for 4 days (3 a day) and I&#039;m still in agony, I&#039;ve tried so many painkillers and nothing helps, my right side of my face is in agony and I can&#039;t eat or drink anything hot or too cold, cold air hurts my gums also, anyone have any advice?""",5,15-Dec-16,22
158082,Ziprasidone,Bipolar Disorde,"""This was the worst experience I&#039;ve had with a medication. I had to go off Lithium because it gave me hypothyroidism and diabetes insipidus and Geodon was a replacement. I was given Geodon at the lowest dose for about two weeks. I was okay, but experiencing a bit of random anxiety. Then my dose was upped and I had a panic attack (I&#039;ve only had 3 of those in my life before) within 24hrs. Several days later I was in the ER with suicidal thoughts for the first time in 20 years. As far as general effectiveness goes before the dosage increase sent everything haywire, I got depressed right away once totally off the Lithium, so it wasn&#039;t really helping anyway. The suicidal thoughts and anxiety were gone within 48hrs after I stopped taking it.""",1,15-Dec-16,10
113576,Acetaminophen / butalbital / caffeine,Headache,"""I have been suffering from terrible allergies due to hay fever.  The allergies caused horrible headaches.  Doctor gave me a prescription for butalbital (Fioricet). It helped so much. I was taking Excedrin migraine however it was keeping me up at night. Everyone who suffers must try it. It is inexpensive compared to most migraine medications.""",9,19-Sep-11,0
87775,Naproxen,Period Pain,"""One thing I&#039;ve learned is to avoid dairy products and too much fat about a week to 10 days before my period. I helps a lot with reducing bloating and cramps. I still have to use medication to control the cramps, but no dairy makes a huge difference.""",7,11-Apr-10,6
716,Medroxyprogesterone,Birth Control,"""I can&#039;t rate this a 10 because it is DEFINITELY not perfect. No birth control method is. However, I enjoy being on it. What I like about Depo Provera is that it&#039;s a shot I have to get every 3 months - it&#039;s GREAT not having to worry about birth control in-between shots. I don&#039;t have to swallow or insert anything or worry about not taking it on time.  For me, it also stops periods which is the number 2 reason I love it, the number 1 reason being that it&#039;s very effective at preventing pregnancy.  

I got my first Depo Provera shot when I was 14 to stop periods.  I kept bleeding and spotting and was told that would eventually go away by the 2&#039;nd or 3&#039;rd shot.  That didn&#039;t bother me.  """,8,1-May-11,1
213331,Nuvigil,Hypersomnia,"""I was diagnosed with idiopathic hypersomnia after months of falling asleep during the day and very early at night.  It very much affects my life, making me feel overwhelmed and unable to complete what a normal person should be able to do.  I was put on Nuvigil and a few hours after taking the first pill, I began to feel jittery.  It lasted a couple of hours and as that feeling left, I got migraines.  The migraines lasted for 2 days.  I then had 2 days where I felt absolutely awesome - I slept fine at night and had ample energy to get through my day. The next 2 days, I felt tired and dragging again.  The last day, I was tired, depressed, and crying on and off all day.  I am now off the medication.""",3,20-Apr-10,13
77853,Moxifloxacin,Bronchitis,"""Avelox did promptly clear up bronchitis and sinusitis. My ankles were so swollen that I could only wear loose fitting houseshoes for the 10 day treatment time. It made me feel jittery and caused abdominal cramps. """,6,29-Nov-09,7
23152,Methadone,Chronic Pain,"""Best pain medication I have been on. Started because it was one of the cheapest and long acting. The only major problem is that it destroyed my teeth. It does not make me feel high just normal, it is however a very difficult medication to stop taking. I would not give up my methadone for any other treatment, especially suboxone.""",9,20-Dec-15,53
103246,Celecoxib,Pain,"""I LOVE Celebrex!  I have degenerative disk disease, bulged disk and degenerative hips.  My doctor had me try it after learning how I can tolerate 6 ibupropen a day.  I have been 85% better as far as the daily pain.  I can do things in exercise that I could not before, due to the pain.  I take homeopathic anti inflammatory supplements as well.  I am a 43 year old photographer, pilates student and teacher living in pain for over 6 years.  So wonderful to have this relief.""",10,17-Feb-10,105
169883,Aspirin / butalbital / caffeine,Migraine,"""This drug is phenomenal for migraines as long as you catch it early.""",10,27-Apr-09,21
120362,Montelukast,Allergic Rhinitis,"""I was prescribed this for headaches and eye irritation for allergies.  Been  taking it for a month.  No improvement or change in symptoms.  Drs office said it takes a few days to help symptoms ; pharmacist said it can take 4-6  weeks to build up on in your system.  The generic is cheap but after a month,  no change.  Don&#039;t know if its med not working or mis diagnosis""",2,10-Nov-15,17
56998,Saliva substitutes,Xerostomia,"""It has the most disgusting taste it made me sick. Retail price over $900.00 and I threw it away.""",1,12-Jan-16,12
106043,Atomoxetine,ADHD,"""28 years old, 165 pounds. Severe paranoia from stimulants and Wellbutrin; caffeine as well. Nowhere else to turn, I started on Straterra 10mg, twice a day. Effects in first 2 hours. Felt manic-ish. Sleep pattern disrupted. Cola colored urine stains on the toilet bowl when not flushed. Smoking desire enhanced. 
2 weeks later. same dosage. Very focused. Used together occasionally with an anti-psychotic and anti-anxiety for when any panic attacks, manicness, or paranoia begins to occur. 

Studying time increased. Comprehension enhanced. Distractions minimized. Recommend this medicine at 10mg for those with side effects from stimulants.""",9,27-Nov-11,23
142104,Escitalopram,Depression,"""I&#039;ve been on lexapro for several years. I have to say for some the initial side effects can be overwhelming, but stick with it because it will help most of us. You can train yourself to overcome the sexual side effects, and weight gain can be controlled through proper exercise and diet. I&#039;m not an active person, but have to remind myself to hit the gym several times a week. Doing so will greatly and positively affect your mood as well, so just pretend like you have no choice and GO. Also please remember there is no &quot;magic pill&quot; we have to take responsibility for our own happiness, which includes lots more than just taking antidepressants! Hope this helps some!""",8,9-Mar-09,376
152759,Doxycycline,Acne,"""Okay so I&#039;ve had pneumonia (Viral) and now I&#039;m left with post viral bacterial bronchitis infection. I&#039;ve been given Doxycycline (Sandoz) tablets and have only taken six tablets. Now my doctor also notice that I also have quiet severe acne and scaring. He explained about the medicine and said if my skin starts clearing up let him know and I can get more. My experience so far is amazing only reason why it&#039;s one off from 10/10 is because I did break out in the first 3 days and it brought up an ugly big pimple that has left me bruised. 3 days later almost gone. My face is not sore as it was before. On top of it I do have a daily routine (sometimes). I take Bio Zinic tablets, deep cleanser (Niva) and Real-U (cream) on affected areas. I clean my face 4 days a week.""",9,19-Sep-17,3
86964,Latuda,Bipolar Disorde,"""I&#039;ve taken a lot of medications. I was prescribed latuda and it wasnt a very good experience. I couldn&#039;t even sit down to watch a movie without feeling jittery and needing to be on the go. When it was bed time my legs were so restless I couldn&#039;t sleep. I would lay in bed kicking my legs non stop. I&#039;ll never take this again.""",3,28-Oct-16,25
91431,Anastrozole,Breast Cance,"""I have been on anastozole for a year and half, was on tamoxifen for a year before but now gone through menopause. I was a fit 41 year old before, I always have  horrible taste in mouth, struggle to get up to walk especially from out of bed, my joints are so painful, I struggle to grip, lost the steering wheel the other week and nearly shot off road, fuzzy head, hot sweats, think I&#039;ve made the decision to come off it and hope for the best.""",6,27-Jun-16,40
122803,Linaclotide,Irritable Bowel Syndrome,"""Before starting Linzess at age 21 (~1 yr ago), I was going to the bathroom about once every 3 weeks. Eventually, laxatives were necessary but still I was going maybe 3 times a month. I was experiencing severe stomach pains that left me in bed for hours at a time daily, eventually I ended up in the ER.

Within 24 hours of starting Linzess, I went to the bathroom. Yes, the first few days it was diarrhea. Within the first week, I was having regular bowel movements and have been having about 1/day since then. MY STOMACH PAIN HAS DISAPPEARED (that&#039;s huge!!!!) 

Gas? Yes, all the time. Diarrhea? Only if I take it too late in the day. Increased hunger? Yes, obviously, because my stomach is empty. Worth it? 5 billion percent.""",10,20-Sep-14,128
35476,Phenol,Sore Throat,"""I will personally attest to this,,,
33 years ago, as a teenager, I came home from school one day with a terrible sore throat - I squirted quite a bit of Chloraseptic into my throat and swallowed more than I should have. Within hours, I fell into, what I have described all these years later, as a coma-like state of awareness for a good majority of the rest of that week.  I finally began to come out of that state 5 days later.  It was never discussed with any doctor, so I just chalked it up to some freak of nature.  

I am, without a doubt, now assured the phenol ingredient was the cause to my negative reaction to swallowing 
the Chloraseptic!""",6,5-Nov-16,7
109055,Nexplanon,Birth Control,"""I have been on Nexplanon for about a year and a half now. I decided to go with this form of BC because I am so forgetful that the pill was just not an option for me. This has honestly been one of the most frustrating experiences I have ever had. When I first got it inserted in my arm I noticed I had my period practically everyday and this went on for about 3 months until I went back to my  gynecologist and she said it was completely normal and that it should stop. Well it hasn&#039;t at all. Everyday I have spotting and it&#039;s gotten to the point where I have to wear a tampon every day . Every time I have sex there is always blood everywhere. And it&#039;s hard explaining why I am always on my period to my partner and it&#039;s made me self conscious.""",2,2-May-17,13
178241,Duloxetine,Anxiety,"""Prescribed via a Psychiatrist for severe Panic attacks for 2 years.
If I take dosage late or forget to take it the withdrawal symptoms kick in.  
Gnawing physical pain, breathlessness, disorientation to time, difficulties in word finding while speaking, severe muscle pain and stiffness, nausea, labile emotions and panic.

""",1,5-Sep-10,27
86386,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,"""I had been putting off colonoscopy for years due to fear of prep, despite the fact my mother had colon cancer when she was 48!! I am 48 now and couldn&#039;t put it off any longer. I have to say Suprep was great! Follow doctor/kit instructions exactly. Works within 30-45 min after dosing. Done using bathroom within 3-3 1/2 hours. Tips: Eat lightly 2 or so days prior, eating mainly soft foods. Hydrate yourself several days prior also, making sure to get lots of extra fluids/electrolytes. Don&#039;t drink too much right before dosing so that you can get all the solution/water down comfortably. Do drink as much fluid as you can in between doses to stay hydrated. And RELAX! Positive attitude goes along way! I would definitely use this product again.""",9,26-Oct-13,73
36844,Fentanyl,Pain,"""I have been on the duragesic patches 100mcg every 2 days a little over 3 years for chronic pain due to a failed lumbar fusion surgery. Before going on the patch I was taking 10-15 loritab&#039;s a day , which tore my gastrointestinal system apart.  These patches were a Godsend. with norco as a break through med.  I usually only have to take if I get a little over active . The only reason I didn&#039;t rate a 10 was a few side effects sweats and constipation being the worse. gains beat that easy.""",9,20-May-08,39
163724,Mirtazapine,Anxiety,"""Suffered from anxiety and depression for 3 months with over 20 side effects. Took citalopram and Prozac but both only worsened my side effects. Finally doctor gave me mirtazapine and almost overnight I seemed to improve. Had my first full sleep in 3 months and felt like eating again. Slowly over the course of 1 week all side effects left me and within 2 weeks I was more or less off the medicine. 3 months later I lead my old life again. If you suffer from sleep and have lost your appetite due to anxiety give this a go. Good luck""",10,31-May-12,58
147298,Alprazolam,Anxiety,"""I&#039;ve been tormented by anxiety since childhood. I am 24 years old and have been through a lot in my life. I&#039;ve been diagnosed with depression, bipolar disorder and anxiety, panic attacks, ADD. I&#039;ve been medicated most my life as well. My anxiety got so bad in high school that I had to be home schooled. I wake up in the morning feeling like my heart will explode for no apparent reason. I get intense irrational fear and intense impulses to harm myself because I just can&#039;t take it and get frustrated I start throwing and breaking things I can&#039;t stand to be alone a lot of the time. Xanax works fast and calms me down without knocking me out. Depending on the severity of my attacks I take up to 2 mg. No less than 0.5-1mg.""",10,12-Aug-12,46
122246,Venlafaxine,Depression,"""Worked for 2 weeks then stopped.""",1,18-Feb-09,14
129501,Levonorgestrel,Emergency Contraception,"""Ok girls if your reading this it&#039;s because you are scared because u think ur pregnant and don&#039;t understand plan b I sadly am 15 and had unprotected sex with my bf. I am on birth control but being stupid I was still scared even tho he didn&#039;t cum inside of me so I took plan b anyways the week after I had sex again unprotected but this time he cummed inside and that scared me so even tho I am on birth control I took plan b about 30 hours later I have had awful side affects dizziness, being nauseous and headaches have been killing me for about a week now I was supposed to get my period last night during the night and I didn&#039;t so I started getting really scared but tonight I finally got it and it was a big relief!!! Plan b works don&#039;t worry!!!!""",10,5-Aug-15,19
59253,Lansoprazole,Barrett's Esophagus,"""Stopped the symptoms (heartburn and reflux) immediately and completely. No side effects. For me, a wonder pill.""",10,30-Jun-14,20
82105,Liraglutide,Obesity,"""Started taking Saxenda on April 18th and have had only a few side effects. I have some nausea and a headache in the evenings. I&#039;m hoping this subsides the longer I&#039;ve been on it. I have lost 6 lbs which is an amazing accomplishment for me. I have not been able to loose more than 2 lbs no matter what diet I&#039;ve tried. I get full very fast, only eating about 1/2 what I used to eat at each meal. Sleeping great but am experiencing a great deal of fatigue especially late afternoon and evening. Will continue on and hope this weight loss continues. The doctor gave me a month of samples so I didn&#039;t waste money if it didn&#039;t agree with me.""",7,26-Apr-16,21
176778,Nardil,Depression,"""This medication is brilliant.  Completely got rid of my depression and social phobia. I take 75mg/day.  The SSRI&#039;s didn&#039;t really work.  Was laying on the bed all day thinking of suicide and death.  After I started Nardil my life completely changed.  Thank goodness for the medication.""",10,3-Sep-15,47
231076,Milnacipran,ibromyalgia,"""The medication helped my pain and did not increase my appetite. But I ended up in the hospital with 75% of the side effects including irregular heart rate and low potassium levels. """,2,15-Sep-09,29
111247,Ledipasvir / sofosbuvir,Hepatitis C,"""I&#039;m 65, female and last night I took my first pill.  I&#039;ve had Hep C since about 1975.  I looked at that pill a long time before I took it.  It seems too good to be true and I&#039;m afraid of the side effects.  Still this morning I still feel the same as ever.  It would be nice if it just continued this way.  I will make it through this treatment and I will get cured.""",9,9-Dec-16,18
57325,Oxymorphone,Pain,"""After breaking my neck and back in a car accident I was given 2 40 mg Oxycontin and 6 5mg oxycodone IR per day. Over a period of 12 months the effectiveness decreased. Introduced to Opana, they worked 10x better without having the euphoric feeling (major for me). Due to cost, I switched from Opana ER 2x40mg. per day to the generic oxymorphone 3x30mg. per day. Although generic does not last as long as the Opana brand, taking 3 X per day (every 8 hours) works very well. Rarely do I have the level of pain I used to while taking other medicines. If I could take every 6 I do not think I would need to take as many IR pills as I do.""",8,21-May-14,14
119337,Testosterone,"Hypogonadism, Male","""It doesn&#039;t work for me. I have been on 6mg a day for four months (one 4mg and one 2mg patches). My testosterone was slightly above 100 before the patches and today is 11. That&#039;s right 11.""",1,26-Jul-15,7
205137,Acetaminophen / aspirin / caffeine,Pain/Feve,"""I don&#039;t get headaches very often, but when I do they are bad. I take Excedrin, and it is gone in 20 minutes. """,10,22-Oct-12,9
201175,Zoloft,Depression,"""I was very very bad at one point with my anxieyy and depression and the OCD, they were all working together against me, the horrible disgusting thoughts from the OCD was driving me into constant panic attacks and anxiety through the roof! Which drove me to stay in doors and avoid triggers which then pushed me into a deep deep depression, I&#039;ve been on zoloft now for about 6 months on a low dose of of 50mg, and I feel much better! I was able to go out and get a job which I am excelling at and got three raises in 4 months! I have felt a bit of the anxiety and ocd poking out once in a while but I may need to raise the dose but over all this med had changed my life so far, if you are in a rut and are down don&#039;t give up you can regain your life back!""",10,19-Nov-16,88
51390,Azithromycin,Bronchitis,"""I am allergic to most antibiotics, including Amoxicillin and Erythromycin. Upon reaching my 8th month of pregnancy, my family all came down with bronchitis and unfortunately I caught it as well .. the doctors prescribed me the Z Pack and within 24 hours I felt tremendously better, which says a lot, considering I was in so much pain I could hardly even function. It took away the body aches, the hot/cold sweats, the fever, and suppressed my coughing. Of the few antibiotics I&#039;m able, the Z Pack always has and will be my first choice - it never ceases to amaze me at how quickly and effectively it works! My whole family swears by it. Highly recommended, 10/10, and two thumbs up. The occasional side effect is worth it!""",10,25-Nov-12,34
209669,Lupron Depot,Uterine Fibroids,"""Had a large pedunctulated fibroid tumor on my uterus- shot was administered , they found my fibroid got larger after 3 months. Had to have a partial hysterectomy to have it removed so I could sit, drive and have sex without being uncomfortable or bleeding.  I had every side effect which was miserable. I had extreme hair loss (thinning) and I&#039;m still trying to grow it back... this drug did not work for me. It has been over a year.""",1,20-Apr-17,12
48972,Ethinyl estradiol / levonorgestrel,Birth Control,"""I&#039;m 35 years old with 4 kids. I got aubra birth control pills from planned parenthood. The first week was fantastic but on my second week, I noticed some acne or rashes on my forehead. By the end of the second week, it spread all over my FACE and CHEST""",3,6-Oct-16,3
71316,Levora,Birth Control,"""After trying the patch, ring, and several pills I was recommended Levora by my doctor. It made my flow lighter and period shorter. I am sensitive to different birth control and the doctor said it is probably the additives. I went to planned parenthood for Levora but they do not carry that exact brand. This time they gave me Chateal to try. If you are having a problem with pills from the clinic it can be because of the additives, sometimes it is worth paying the $20 for name brands at the pharmacy. You can get a discount card to make it less expensive. I am worried to try another brand at this point.""",9,23-Jan-17,1
227519,Etonogestrel,Birth Control,"""9 months in: The first period that I had on Implanon was about 2 wks later than expected and lasted about 2 wks long. Since then all of my periods have come within about a wk of when I would have expected them. Each period has been shorter in length, as well as lighter. (Usually there are only about 2 days of bleeding that are really noticeable but the other 5-8 days are just spotting on and off). I look forward to the day when it is just a few days of spotting, or less.
As far as other side effects go: I have maybe one bad headache every other month. I noticed no weight gain until recently (which is probably due more so to the holidays than the Implanon!). I do have a lot of acne, especially on my chest. Despite these negatives, I like it!""",8,10-Feb-13,5
188538,ParaGard,Birth Control,"""Had the IUD inserted on 08/01/2016 in August, no cramps initially but About 2 hours after the insertion i started feeling cramping but nothing Advil and a warm towel didnt help with.  My periods before the IUD were a maximum of 2 days and VERY light. With the IUD, my periods are 4 days long with Heavy bleeding on day 2 and 3, but a SUPER tampon and a pad could help you with that. Overall i am satisfied with the product but everyones body IS DIFFERENT! DO NOT let others reviews turn you away from giving this product a shot. If it doesnt work for you you could always have it removed.""",9,19-Sep-16,12
175832,Levaquin,Urinary Tract Infection,"""I was given Levaquin for a urinary tract infection after first trying Bactrim, which didn&#039;t work.  I was really worried to use Levaquin because I read alot of bad reviews for it.  However, the only effect I had was that I felt speedy the first day I took it.  Subsequent days, I did not have this problem and I made sure to take it in the morning so it wouldn&#039;t affect my sleep.  It cured my infection wonderfully, and I had no upset stomach or yeast infection after effects.  Three months later, I got another urinary tract infection, and Levaquin again did the trick.  I really like this antibiotic!""",9,22-Feb-13,92
15341,Ethinyl estradiol / norethindrone,Birth Control,"""I was originally prescribed something else  then I somehow got switched to Guildess fe, which wasn&#039;t too bad. I was getting headaches, everyday with those. Now, the insurance sent me Blisovi Fe. Since I been taking the blisovi my period has increased In length, cramps in intensity, and heaviness in bleeding, including clots. Im hungry almost all the time, and my bra no longer fits completely (size D, before pill). The only thing this pill is effective in, is keeping you from getting pregnant. I had a scare and I did not get pregnant. But I never missed a pill and took at the same time everyday, which I was told makes it more effective.I am switching to an IUD soon because I cannot keep taking diff BC brands without warning.""",5,23-Feb-17,4
152457,Ciprofloxacin,Diverticulitis,"""Nausea after 3rd day. Some disorientation-dizziness on 6th day
Nervousness-shakiness after 4 days. DOES KILL the bacteria well, though.""",8,14-Dec-09,78
185352,Saxenda,Obesity,"""So I&#039;ve been on this for about 6 weeks or more and I haven&#039;t lose a pound! I don&#039;t have any side effects nor an appetite so I guess that&#039;s a good thing... I&#039;ll keep at it for a little longer to see if it&#039;ll work for me! At this point I&#039;m a little discouraged""",2,25-Sep-17,12
59516,Avelox,Sinusitis,"""The medicine worked great to counter my sinusitis and I was breathing better after just one dose. But the side effects are almost unbearable. Nausea, dizziness, headache, lightheaded, dry mouth and constipation. The dizziness and lightheadedness kicks in after about an hour of taking the pill and lasts for about 5 hours. Very difficult to function normally and trying to work while taking this medicine. """,3,12-Jan-11,17
32917,Seasonique,Birth Control,"""Although I  loved the fact that this drug allowed me to have fewer periods, however the affect it had extreme mood swings, decrease sex drive, my personailty and my appetite was astronomical.""",4,6-Aug-16,4
229875,Acidophilus,Vaginal Yeast Infection,"""I have type 1 diabetes and because of high blood sugar levels I used to suffer from yeast infections at least twice a year. A friend told me about acidophilus pills and I am forever grateful. I take them by mouth a couple of times a month to prevent yeast infections and if I ever feel one coming on or just generally feel any kind of irritation I will break a pill in half and wet it a bit so its more comfortable and insert into the affected area. You definitely need to get comfortable with yourself to do that, but it&#039;s so worth it. It won&#039;t completely break down and might come back out after a couple days, but it works. Taking too many by mouth gave me a little bloating and gas, but I&#039;ll take that over the painful infections. I hope this helps""",10,24-Nov-17,0
39581,Contrave,Obesity,"""I started the medicine 4 days ago and down 4 pounds already!  It curbs my appetite and I don&#039;t snack eat like I use to.  I have also noticed that I have more energy which keeps me moving throughout the day and wanting to walk when I get home!  So far so good!  I also feel focused!! I think the energy is helping boost my metabolism!""",9,29-Mar-16,40
2198,Metformin,Polycystic Ovary Syndrome,"""I was diagnosed with PCOS in 2013 but did not start taking Metformin seriously until late 2014.  I am also prediabetic, which is what has jump started my desire to seriously lose weight.  I cannot speak for blood sugar levels as I have not had them rechecked, nor have I gotten my cycle back, but I also have a significant amount of weight to lose first.  I definitely experience upset stomach and pretty intense diarrhea; however, this only seems to happen if I do not watch my carb and/or sugar intake.  If I eat sensibly, I have little to no issues in the side effect department.  I am losing weight and moving more, and hope to one day not need medication anymore.""",10,24-Jun-15,24
162668,Terconazole,Vaginal Yeast Infection,"""So, I was having symptoms of BV so I went to the doctor and found out it was a yeast infection, after using the cream for just 3 days (it was a 7 day dosage) I had a major reaction, bad vaginal pains I could barely sleep. I went back to the doctor who now says it was not a reaction but possibly herpes. I had no pain no issues or anything before this cream, now possibly herpes. I am waiting on my results and praying it was in fact a reaction to this horrible cream""",1,17-Aug-17,3
